,PKMuestreo,FechaMuestreo,IDPiscina,PesoPromedio,KilosAlimento,IDAlimento,PKPiscina,NombrePiscina,pondName,mlResultWeightCv,PkTipAlim,Activo,CodTipAlim,TamAlim,ProtAlim,USDAlim,feed_cost,FechaSiembra,FechaCosecha,FechaCosecha_join,CantidadSembrada,PKCiclo,Hectareas,days_from_last_monitoring,cycle_days,survival_updated_at,Supervivencia,PesoPromedio2,CantidadCosechada,biomass_harvested,VentaUSDReal,CantidadCosechada_cum,biomass_harvested_cum,stocked_minus_harvested,live_animals,live_biomass,cumulative_biomass,cumulative_biomass_diff,cumulative_biomass_diff_2weeks,weekly_fcr,cumulative_feed_2weeks,fcr_2weeks,kg/ha/day,cumulative_fcr,2week_FechaMuestreo,2week_PesoPromedio2,2week_growth_rate,1week_FechaMuestreo,1week_PesoPromedio2,1week_growth_rate,density_ha,density_ha_bin,biomass_ha,NombreProveedor,Codigo,Proceso,Descripcion,Proveedor,Especie,Origen,MnProveedor,VentaUSDReal_cum,feed_cost_cum,ABW,Entero/lb,Cola/lb,Entero/KG,Cola/KG,live_value_entero,live_value_cola,active_profit_entero,active_profit_entero_ha_day,active_profit_cola,active_profit_cola_ha_day
1929,133730,2022-04-18,40,4.9,2875.0,41,40,22,PS-22-IB,0.288684247307488,41,1,1 IG1,1.0,35,1.42,4082.5,2022-04-01,2022-06-27,2022-06-27,2015000,5094,12.4,7.0,17,2022-05-09,90.0,4.9,0.0,0.0,0.0,0.0,0.0,2015000.0,1813500.0,8886.0,8886.0,3526.0,6780.0,0.815,4925.0,0.726,33.1,0.636,2022-04-04,1.1,1.9,2022-04-11,2.8,2.1,162500.0,>160k,717.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,8249.2,,,,,,,,,,,
1930,147829,2023-02-27,51,4.9,100.0,5,51,33,PS-33-IB,0.22959372392035937,5,0,1/2 35%PRO2,0.5,35,1.732,173.2,2023-02-15,2023-05-17,2023-05-17,71000,5286,0.80000001,7.0,12,2023-03-06,90.0,4.9,0.0,0.0,0.0,0.0,0.0,71000.0,63900.0,313.0,313.0,134.0,,0.746,169.0,,17.9,0.54,,,,2023-02-20,2.8,2.1,88750.0,<130K,391.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,271.17999999999995,,,,,,,,,,,
1931,127052,2021-10-25,20,4.9,1275.0,14,20,2,PS-2-IB,0.2194845436236368,14,1,T 1.2MM (IG 1),1.2,35,1.2804,1632.51,2021-10-05,2022-01-03,2022-01-03,774000,4941,5.9000001,7.0,20,2021-11-01,85.0,4.9,0.0,0.0,0.0,0.0,0.0,774000.0,657900.0,3224.0,3224.0,1204.0,2109.0,1.059,2275.0,1.079,30.9,0.938,2021-10-11,1.6,1.65,2021-10-18,2.9,2.0,131186.0,130-160k,546.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,0.0,4131.51,,,,,,,,,,,
1932,128534,2021-12-06,30,4.9,1775.0,14,30,12,PS-12-IB,0.2410001340222463,14,1,T 1.2MM (IG 1),1.2,35,1.2804,2272.71,2021-11-16,2022-02-04,2022-02-04,1099000,4977,9.0,7.0,20,2021-12-06,90.0,4.9,0.0,0.0,0.0,0.0,0.0,1099000.0,989100.0,4847.0,4847.0,2176.0,3561.0,0.816,3175.0,0.892,28.2,0.846,2021-11-22,1.3,1.8,2021-11-29,2.7,2.2,122111.0,<130K,539.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,0.0,5667.37,,,,,,,,,,,
1933,154811,2023-05-29,65,4.9,1250.0,52,65,47,PS-47-IB,0.2985043551737458,52,1,1MM IG1,1.0,35,1.44,1800.0,2023-05-27,2023-07-26,2023-07-26,646800,5366,4.1999998,,2,2023-05-29,88.0,4.9,0.0,0.0,0.0,0.0,0.0,646800.0,569184.0,2789.0,2789.0,,,,,,42.5,0.448,,,,,,,154000.0,130-160k,664.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,CORQ,0.0,1800.0,,,,,,,,,,,
1934,117560,2021-03-01,64,4.9,1500.0,34,64,46,PS-46-IB,,34,1,IEMix T1.2-35%,0.8,35,1.07,1605.0,2021-02-10,2021-05-05,2021-05-05,895000,4744,7.1999998,7.0,19,2021-03-01,78.0,4.9,0.0,0.0,0.0,0.0,0.0,895000.0,698100.0,3421.0,3421.0,1319.0,2479.0,1.137,2425.0,0.978,29.8,0.877,2021-02-15,1.3,1.8,2021-02-22,2.9,2.0,124306.0,<130K,475.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,3152.65,,,,,,,,,,,
1935,125253,2021-09-06,39,4.9,2150.0,14,39,21,PS-21-IB,0.3329977305812559,14,1,T 1.2MM (IG 1),1.2,35,1.2804,2752.86,2021-08-19,2021-11-05,2021-11-05,1232000,4899,12.7,7.0,18,2021-09-06,90.0,4.9,0.0,0.0,0.0,0.0,0.0,1232000.0,1108800.0,5433.0,5433.0,2107.0,3794.0,1.02,3850.0,1.015,24.2,0.87,2021-08-23,1.4,1.75,2021-08-30,3.0,1.9,97008.0,<130K,428.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,6445.04,,,,,,,,,,,
1936,137097,2022-08-01,40,4.9,3650.0,41,40,22,PS-22-IB,0.2969517419409402,41,1,1 IG1,1.0,35,1.42,5183.0,2022-07-08,2022-10-12,2022-10-12,1922000,5158,12.4,7.0,24,2022-08-01,90.0,4.9,0.0,0.0,0.0,0.0,0.0,1922000.0,1729800.0,8476.0,8476.0,2595.0,4670.0,1.407,6375.0,1.365,42.1,0.959,2022-07-18,2.2,1.35,2022-07-25,3.4,1.5,155000.0,130-160k,684.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,MG,0.0,10665.5,,,,,,,,,,,
1937,157519,2023-07-10,22,5.0,2675.0,41,22,4,PS-4-IB,,41,1,1 IG1,1.0,35,1.42,3798.5,2023-06-28,2023-08-29,2023-08-29,1537000,5397,12.5,7.0,12,2023-07-10,92.0,5.0,0.0,0.0,0.0,0.0,0.0,1537000.0,1414040.0,7070.0,7070.0,3818.0,,0.701,4350.0,,30.6,0.615,,,,2023-07-03,2.3,2.7,122960.0,<130K,566.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,GAR,0.0,6210.5,,,,,,,,,,,
1938,147827,2023-02-27,49,5.0,149.0,5,49,31,PS-31-IB,0.2699919821918616,5,0,1/2 35%PRO2,0.5,35,1.732,258.068,2023-02-10,2023-04-22,2023-04-22,90000,5284,0.60000002,7.0,17,2023-02-27,90.0,5.0,0.0,0.0,0.0,0.0,0.0,90000.0,81000.0,405.0,405.0,97.0,405.0,1.536,250.0,0.617,35.5,0.721,2023-02-13,0.0,2.5,2023-02-20,3.8,1.2,150000.0,130-160k,675.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,461.128,,,,,,,,,,,
1939,129446,2022-01-03,41,5.0,1925.0,14,41,23,PS-23-IB,0.2841592102299289,14,1,T 1.2MM (IG 1),1.2,35,1.2804,2464.77,2021-12-10,2022-03-03,2022-03-03,1452000,5002,11.4,7.0,24,2022-01-10,90.0,5.0,0.0,0.0,0.0,0.0,0.0,1452000.0,1306800.0,6534.0,6534.0,2483.0,4835.0,0.775,4075.0,0.843,24.1,0.968,2021-12-20,1.3,1.85,2021-12-27,3.1,1.9,127368.0,<130K,573.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,8183.63,,,,,,,,,,,
1940,133356,2022-04-04,25,5.0,2925.0,41,25,7,PS-7-IB,0.2263799736447043,41,1,1 IG1,1.0,35,1.42,4153.5,2022-03-18,2022-06-08,2022-06-08,1860000,5087,12.0,7.0,17,2022-04-04,90.0,5.0,0.0,0.0,0.0,0.0,0.0,1860000.0,1674000.0,8370.0,8370.0,3683.0,6361.0,0.794,4800.0,0.755,34.8,0.663,2022-03-21,1.2,1.9,2022-03-28,2.8,2.2,155000.0,130-160k,698.0,BIOGEMAR,VLL,L,Laboratorio,BIOG,V,L,SP,0.0,7702.5,,,,,,,,,,,
1941,135235,2022-06-06,30,5.0,1175.0,44,30,12,PS-12-IB,0.22127156354034214,44,1,Mix Ig1-RL,1.8,35,1.1,1292.5,2022-05-24,2022-09-09,2022-09-09,1232000,5131,9.0,7.0,13,2022-06-06,90.0,5.0,0.0,0.0,0.0,0.0,0.0,1232000.0,1108800.0,5544.0,5544.0,2501.0,,0.47,2805.0,,18.7,0.506,,,,2022-05-30,2.6,2.4,136889.0,130-160k,616.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,3607.1,,,,,,,,,,,
1942,129692,2022-01-17,34,5.0,3450.0,14,34,16,PS-16-IB,0.2875211157135146,14,1,T 1.2MM (IG 1),1.2,35,1.2804,4417.38,2021-12-28,2022-03-19,2022-03-19,2432000,5012,14.8,7.0,20,2022-01-17,90.0,5.0,0.0,0.0,0.0,0.0,0.0,2432000.0,2188800.0,10944.0,10944.0,4159.0,7442.0,0.83,6575.0,0.883,33.3,0.676,2022-01-03,1.6,1.7,2022-01-10,3.1,1.9,164324.0,>160k,739.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,9847.53,,,,,,,,,,,
1943,134225,2022-05-02,29,5.0,2725.0,41,29,11,PS-11-IB,0.1923693279891894,41,1,1 IG1,1.0,35,1.42,3869.5,2022-04-14,2022-07-08,2022-07-08,1417000,5103,9.3000002,7.0,18,2022-05-09,90.0,5.0,0.0,0.0,0.0,0.0,0.0,1417000.0,1275300.0,6376.0,6376.0,3060.0,4846.0,0.891,4725.0,0.975,41.9,0.874,2022-04-18,1.2,1.9,2022-04-25,2.6,2.4,152366.0,130-160k,686.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,8181.7,,,,,,,,,,,
1944,122402,2021-06-07,25,5.0,2375.0,14,25,7,PS-7-IB,0.2888219879071923,14,1,T 1.2MM (IG 1),1.2,35,1.2804,3040.95,2021-05-18,2021-08-18,2021-08-18,1368000,4821,12.0,7.0,20,2021-06-07,90.0,5.0,0.0,0.0,0.0,0.0,0.0,1368000.0,1231200.0,6156.0,6156.0,1867.0,3687.0,1.272,3900.0,1.058,28.3,0.828,2021-05-24,1.9,1.55,2021-05-31,3.3,1.7,114000.0,<130K,513.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,6433.5599999999995,,,,,,,,,,,
1945,147808,2023-02-27,20,5.0,1375.0,41,20,2,PS-2-IB,0.2187934499182685,41,1,1 IG1,1.0,35,1.42,1952.5,2023-02-14,2023-04-27,2023-04-27,1010000,5285,5.9000001,7.0,13,2023-03-13,90.0,5.0,0.0,0.0,0.0,0.0,0.0,1010000.0,909000.0,4545.0,4545.0,1909.0,,0.72,2400.0,,33.3,0.528,,,,2023-02-20,2.9,2.1,171186.0,>160k,770.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,3408.0,,,,,,,,,,,
1946,116863,2021-02-15,22,5.0,2500.0,14,22,4,PS-4-IB,,14,1,T 1.2MM (IG 1),1.2,35,1.2804,3201.0,2021-01-28,2021-04-22,2021-04-22,1510000,4739,12.5,7.0,18,2021-02-15,77.0,5.0,0.0,0.0,0.0,0.0,0.0,1510000.0,1162700.0,5814.0,5814.0,3024.0,4651.0,0.827,4100.0,0.882,28.6,0.795,2021-02-01,1.0,2.0,2021-02-08,2.4,2.6,120800.0,<130K,465.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,6158.9400000000005,,,,,,,,,,,
1947,160983,2023-05-29,45,5.0,300.0,41,45,27,PS-27-IB,0.3584430808393027,41,1,1 IG1,1.0,35,1.42,426.0,2023-05-26,2023-08-10,2023-08-10,302460,5365,3.5999999,,3,2023-06-05,92.0,5.0,0.0,0.0,0.0,0.0,0.0,302460.0,278263.0,1391.0,1391.0,,,,,,11.9,0.216,,,,,,,84017.0,<130K,386.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,CORQ,0.0,426.0,,,,,,,,,,,
1948,131524,2022-01-17,43,5.0,3975.0,14,43,25,PS-25-IB,0.2022423869583735,14,1,T 1.2MM (IG 1),1.2,35,1.2804,5089.59,2021-12-28,2022-03-20,2022-03-20,2669000,5013,16.799999,7.0,20,2022-01-24,90.0,5.0,0.0,0.0,0.0,0.0,0.0,2669000.0,2402100.0,12010.0,12010.0,4804.0,8167.0,0.827,7325.0,0.897,33.8,0.674,2022-01-03,1.6,1.7,2022-01-10,3.0,2.0,158869.0,130-160k,715.0,AQUATROPICAL,VLL,L,Laboratorio,AQ,V,L,PUNK SP,0.0,10721.23,,,,,,,,,,,
1949,133039,2022-03-28,23,5.0,3675.0,43,23,5,PS-5-IB,0.2892627926845362,43,1,IG1,1.0,35,1.2,4410.0,2022-03-16,2022-06-01,2022-06-01,1948000,5084,16.200001,7.0,12,2022-03-28,90.0,5.0,0.0,0.0,0.0,0.0,0.0,1948000.0,1753200.0,8766.0,8766.0,3682.0,,0.998,5700.0,,32.4,0.65,,,,2022-03-21,2.9,2.1,120247.0,<130K,541.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,7285.5,,,,,,,,,,,
1950,116871,2021-02-15,30,5.0,2400.0,14,30,12,PS-12-IB,,14,1,T 1.2MM (IG 1),1.2,35,1.2804,3072.96,2021-01-26,2021-04-23,2021-04-23,1230000,4736,9.0,7.0,20,2021-02-15,77.0,5.0,0.0,0.0,0.0,0.0,0.0,1230000.0,947100.0,4736.0,4736.0,1989.0,3505.0,1.207,3800.0,1.084,38.1,0.924,2021-02-01,1.3,1.85,2021-02-08,2.9,2.1,136667.0,130-160k,526.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,5861.42,,,,,,,,,,,
1951,154798,2023-05-29,46,5.0,1275.0,52,46,28,PS-28-IB,0.2513771458894229,52,1,1MM IG1,1.0,35,1.44,1836.0,2023-05-09,2023-07-21,2023-07-21,826800,5352,5.3000002,7.0,20,2023-05-29,86.0,5.0,0.0,0.0,0.0,0.0,0.0,826800.0,711048.0,3555.0,3555.0,1053.0,2163.0,1.211,1900.0,0.878,34.4,0.675,2023-05-15,1.83,1.58,2023-05-22,3.4,1.6,156000.0,130-160k,671.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,0.0,3456.0,,,,,,,,,,,
1952,150903,2023-04-03,30,5.0,1525.0,41,30,12,PS-12-IB,0.1888703907264611,41,1,1 IG1,1.0,35,1.42,2165.5,2023-03-22,2023-06-03,2023-06-03,1403000,5324,9.0,7.0,12,2023-04-24,90.0,5.0,0.0,0.0,0.0,0.0,0.0,1403000.0,1262700.0,6314.0,6314.0,2778.0,,0.549,2650.0,,24.2,0.42,,,,2023-03-27,2.8,2.2,155889.0,130-160k,702.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SANLAB,0.0,3763.0,,,,,,,,,,,
1953,143785,2022-12-19,31,5.0,4025.0,41,31,13,PS-13-IB,0.1922835779970129,41,1,1 IG1,1.0,35,1.42,5715.5,2022-11-25,2023-02-24,2023-02-24,2688000,5256,14.0,7.0,24,2022-12-19,90.0,5.0,0.0,0.0,0.0,0.0,0.0,2688000.0,2419200.0,12096.0,12096.0,4355.0,7741.0,0.924,7025.0,0.908,41.1,0.872,2022-12-05,1.8,1.6,2022-12-12,3.2,1.8,192000.0,>160k,864.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,14981.0,,,,,,,,,,,
1954,126023,2021-09-27,68,5.0,425.0,14,68,50,PS-50-IB,0.2698476119576848,14,1,T 1.2MM (IG 1),1.2,35,1.2804,544.17,2021-09-03,2021-11-26,2021-11-26,250000,4910,1.85,7.0,24,2021-09-27,90.0,5.0,0.0,0.0,0.0,0.0,0.0,250000.0,225000.0,1125.0,1125.0,436.0,697.0,0.975,865.0,1.241,32.8,1.124,2021-09-13,1.8,1.6,2021-09-20,2.9,2.1,135135.0,130-160k,608.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,P&A,0.0,1643.406,,,,,,,,,,,
1955,120569,2021-05-03,46,5.0,1350.0,14,46,28,PS-28-IB,0.3037440686251992,14,1,T 1.2MM (IG 1),1.2,35,1.2804,1728.54,2021-04-14,2021-07-06,2021-07-06,582000,4783,5.3000002,7.0,19,2021-05-31,90.0,5.0,0.0,0.0,0.0,0.0,0.0,582000.0,523800.0,2619.0,2619.0,1152.0,1886.0,1.172,2425.0,1.286,36.4,1.04,2021-04-19,1.4,1.8,2021-04-26,2.8,2.2,109811.0,<130K,494.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,MG,0.0,3464.9700000000003,,,,,,,,,,,
1956,123980,2021-07-26,29,5.0,1100.0,14,29,11,PS-11-IB,0.3264668791308593,14,1,T 1.2MM (IG 1),1.2,35,1.2804,1408.44,2021-07-02,2021-10-01,2021-10-01,956000,4849,9.3000002,7.0,24,2021-08-02,85.0,5.0,0.0,0.0,0.0,0.0,0.0,956000.0,812600.0,4063.0,4063.0,793.0,1883.0,1.387,2875.0,1.527,16.9,1.144,2021-07-12,2.4,1.3,2021-07-19,3.8,1.2,102796.0,<130K,437.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,6037.25,,,,,,,,,,,
1957,145074,2023-01-09,23,5.0,3850.0,41,23,5,PS-5-IB,0.2353560639389362,41,1,1 IG1,1.0,35,1.42,5467.0,2022-12-30,2023-03-11,2023-03-11,2178000,5269,16.200001,7.0,10,2023-01-16,90.0,5.0,0.0,0.0,0.0,0.0,0.0,2178000.0,1960200.0,9801.0,9801.0,5685.0,,0.677,5025.0,,34.0,0.513,,,,2023-01-02,2.1,2.9,134444.0,130-160k,605.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,7135.5,,,,,,,,,,,
1958,139482,2022-10-10,49,5.0,104.0,41,49,31,PS-31-IB,0.2844700363379325,41,1,1 IG1,1.0,35,1.42,147.68,2022-09-20,2023-02-03,2023-02-03,54000,5205,0.60000002,7.0,20,2022-10-10,85.0,5.0,0.0,0.0,0.0,0.0,0.0,54000.0,45900.0,230.0,230.0,65.0,143.0,1.6,199.0,1.392,24.8,1.174,2022-09-26,1.8,1.6,2022-10-03,3.4,1.6,90000.0,<130K,383.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,383.4,,,,,,,,,,,
1959,133388,2022-04-04,69,5.0,515.0,41,69,51,PS-51-IB,0.24870163355069372,41,1,1 IG1,1.0,35,1.42,731.3,2022-03-17,2022-05-29,2022-05-29,297000,5086,1.8,7.0,18,2022-04-04,85.0,5.0,0.0,0.0,0.0,0.0,0.0,297000.0,252450.0,1262.0,1262.0,540.0,915.0,0.954,955.0,1.044,40.9,0.895,2022-03-21,1.3,1.85,2022-03-28,2.7,2.3,165000.0,>160k,701.0,BIOGEMAR,VLL,L,Laboratorio,BIOG,V,L,PUNK SP,0.0,1562.4,,,,,,,,,,,
1960,150606,2023-03-27,75,5.1,2050.0,41,75,57,PS-57-IB,0.23525146141210557,41,1,1 IG1,1.0,35,1.42,2911.0,2023-03-15,2023-05-29,2023-05-29,1589994,5315,10.5,7.0,12,2023-04-03,90.0,5.1,0.0,0.0,0.0,0.0,0.0,1589994.0,1430995.0,7298.0,7298.0,4007.0,,0.512,3325.0,,27.9,0.456,,,,2023-03-20,2.3,2.8,151428.0,130-160k,695.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,CORQ,0.0,4721.5,,,,,,,,,,,
1961,118090,2021-03-15,19,5.1,1275.0,14,19,1,PS-1-IB,0.2165326715295987,14,1,T 1.2MM (IG 1),1.2,35,1.2804,1632.51,2021-02-24,2021-06-07,2021-06-07,714000,4759,6.5,7.0,19,2021-03-29,90.0,5.1,0.0,0.0,0.0,0.0,0.0,714000.0,642600.0,3277.0,3277.0,1285.0,2313.0,0.992,2425.0,1.048,28.0,0.87,2021-03-01,1.5,1.8,2021-03-08,3.1,2.0,109846.0,<130K,504.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,3614.9700000000003,,,,,,,,,,,
1962,124319,2021-08-09,42,5.1,3950.0,14,42,24,PS-24-IB,0.3116664185618629,14,1,T 1.2MM (IG 1),1.2,35,1.2804,5057.58,2021-08-03,2021-10-11,2021-10-11,2248000,4882,28.4,,6,2021-08-16,90.0,5.1,0.0,0.0,0.0,0.0,0.0,2248000.0,2023200.0,10318.0,10318.0,,,,,,19.9,0.383,,,,,,,79155.0,<130K,363.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,5057.58,,,,,,,,,,,
1963,142025,2022-11-14,69,5.1,560.0,41,69,51,PS-51-IB,0.230837126049278,41,1,1 IG1,1.0,35,1.42,795.1999999999999,2022-10-08,2023-01-07,2023-01-07,298961,5219,1.8,7.0,37,2022-11-14,80.0,5.1,0.0,0.0,0.0,0.0,0.0,298961.0,239169.0,1220.0,1220.0,344.0,687.0,1.628,1010.0,1.47,44.4,1.557,2022-10-31,2.15,1.48,2022-11-07,3.53,1.57,166089.0,>160k,678.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,2696.58,,,,,,,,,,,
1964,154778,2023-05-29,26,5.1,2400.0,52,26,8,PS-8-IB,0.2572652521801946,52,1,1MM IG1,1.0,35,1.44,3456.0,2023-05-18,2023-07-14,2023-07-14,1810000,5360,13.2,7.0,11,2023-06-19,91.0,5.1,0.0,0.0,0.0,0.0,0.0,1810000.0,1647100.0,8400.0,8400.0,4776.0,,0.503,3675.0,,26.0,0.438,,,,2023-05-22,2.2,2.9,137121.0,130-160k,636.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,CORQ,0.0,5292.0,,,,,,,,,,,
1965,139481,2022-10-10,48,5.1,117.0,41,48,30,PS-30-IB,0.2380409882436487,41,1,1 IG1,1.0,35,1.42,166.14,2022-09-20,2023-02-03,2023-02-03,61000,5204,0.60000002,7.0,20,2022-10-10,85.0,5.1,0.0,0.0,0.0,0.0,0.0,61000.0,51850.0,264.0,264.0,77.0,165.0,1.519,223.0,1.352,27.9,1.14,2022-09-26,1.8,1.65,2022-10-03,3.4,1.7,101667.0,<130K,440.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,427.41999999999996,,,,,,,,,,,
1966,120592,2021-05-03,77,5.1,114.0,14,77,59,PS-59-IB,0.2878626812812223,14,1,T 1.2MM (IG 1),1.2,35,1.2804,145.9656,2021-04-16,2021-07-09,2021-07-09,51000,4785,0.5,7.0,17,2021-05-24,95.0,5.1,0.0,0.0,0.0,0.0,0.0,51000.0,48450.0,247.0,247.0,106.0,174.0,1.075,204.0,1.172,32.6,0.927,2021-04-19,1.5,1.8,2021-04-26,2.9,2.2,102000.0,<130K,494.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,MG,0.0,293.2116,,,,,,,,,,,
1967,128542,2021-12-06,38,5.1,1425.0,14,38,20,PS-20-IB,0.2817397849095879,14,1,T 1.2MM (IG 1),1.2,35,1.2804,1824.57,2021-11-10,2022-02-14,2022-02-14,568000,4980,5.0999999,7.0,26,2021-12-06,91.0,5.1,0.0,0.0,0.0,0.0,0.0,568000.0,516880.0,2636.0,2636.0,1017.0,1449.0,1.401,2550.0,1.76,39.9,1.508,2021-11-22,2.2,1.45,2021-11-29,3.0,2.1,111373.0,<130K,517.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,5315.389999999999,,,,,,,,,,,
1968,135743,2022-06-20,39,5.1,3200.0,41,39,21,PS-21-IB,0.2418746603432557,41,1,1 IG1,1.0,35,1.42,4544.0,2022-06-01,2022-09-13,2022-09-13,1693000,5144,12.7,7.0,19,2022-06-20,90.0,5.1,0.0,0.0,0.0,0.0,0.0,1693000.0,1523700.0,7771.0,7771.0,2590.0,5333.0,1.236,5850.0,1.097,36.0,0.901,2022-06-06,1.6,1.75,2022-06-13,3.4,1.7,133307.0,130-160k,612.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,MG,0.0,9940.0,,,,,,,,,,,
1969,131489,2022-02-28,35,5.1,1175.0,14,35,17,PS-17-IB,0.21882112654897257,14,1,T 1.2MM (IG 1),1.2,35,1.2804,1504.47,2022-02-08,2022-04-29,2022-04-29,950000,5040,5.4000001,7.0,20,2022-03-07,90.0,5.1,0.0,0.0,0.0,0.0,0.0,950000.0,855000.0,4360.0,4360.0,2137.0,3078.0,0.55,2225.0,0.723,31.1,0.648,2022-02-14,1.5,1.8,2022-02-21,2.6,2.5,175926.0,>160k,807.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,IRMART,0.0,3888.09,,,,,,,,,,,
1970,162513,2023-08-28,30,5.1,1750.0,50,30,12,PS-12-IB,0.2635352700220518,50,1,FERMENTADO,1.8,35,1.18,2065.0,2023-08-18,2023-10-11,2023-10-11,944000,5438,9.0,7.0,10,2023-08-28,92.0,5.1,0.0,0.0,0.0,0.0,0.0,944000.0,868480.0,4429.0,4429.0,2171.0,,0.806,2375.0,,27.8,0.536,,,,2023-08-21,2.6,2.5,104889.0,<130K,492.0,GENOMAR,VLL,L,Laboratorio,GENO,V,L,PUNK SP,0.0,2965.0,,,,,,,,,,,
1971,145088,2023-01-09,37,5.1,2225.0,41,37,19,PS-19-IB,0.23796439178156922,41,1,1 IG1,1.0,35,1.42,3159.5,2022-12-28,2023-03-02,2023-03-02,1398000,5268,9.8000002,7.0,12,2023-01-16,90.0,5.1,0.0,0.0,0.0,0.0,0.0,1398000.0,1258200.0,6417.0,6417.0,3146.0,,0.707,3325.0,,32.4,0.518,,,,2023-01-02,2.6,2.5,142653.0,130-160k,655.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,4721.5,,,,,,,,,,,
1972,139457,2022-10-10,23,5.1,2650.0,41,23,5,PS-5-IB,0.3608270036202106,41,1,1 IG1,1.0,35,1.42,3763.0,2022-09-20,2022-12-28,2022-12-28,2219000,5203,16.200001,7.0,20,2022-10-17,85.0,5.1,0.0,0.0,0.0,0.0,0.0,2219000.0,1886150.0,9619.0,9619.0,2629.0,5825.0,1.008,5225.0,0.897,23.4,0.811,2022-09-26,1.9,1.6,2022-10-03,3.5,1.6,136975.0,130-160k,594.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,11076.0,,,,,,,,,,,
1973,132713,2022-03-14,30,5.1,1650.0,14,30,12,PS-12-IB,0.3322722824147448,14,1,T 1.2MM (IG 1),1.2,35,1.2804,2112.66,2022-02-24,2022-05-20,2022-05-20,1446000,5066,9.0,7.0,18,2022-03-14,85.0,5.1,0.0,0.0,0.0,0.0,0.0,1446000.0,1229100.0,6268.0,6268.0,1193.0,3665.0,1.383,3475.0,0.948,26.2,0.682,2022-02-28,2.0,1.55,2022-03-07,3.9,1.2,160667.0,>160k,696.0,TEXCUMAR,BVT,T,SbHZ51OM5.3GBv,TX,B,V,ACUTEC,0.0,5834.99,,,,,,,,,,,
1974,142548,2022-11-28,44,5.1,2625.0,41,44,26,PS-26-IB,0.2548407991318031,41,1,1 IG1,1.0,35,1.42,3727.5,2022-10-28,2023-02-03,2023-02-03,1960000,5237,14.7,7.0,31,2022-12-05,83.0,5.1,0.0,0.0,0.0,0.0,0.0,1960000.0,1626800.0,8297.0,8297.0,3742.0,5663.0,0.701,5200.0,0.918,25.5,1.174,2022-11-14,1.51,1.79,2022-11-21,2.8,2.3,133333.0,130-160k,564.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,13827.96,,,,,,,,,,,
